city,type,value,timestamp
skopje,pm25,9,2018-05-26T14:00:00+02:00
skopje,pm25,8,2018-05-27T14:00:00+02:00
skopje,pm25,9,2018-05-28T14:00:00+02:00
skopje,pm25,10,2018-05-30T14:00:00+02:00
skopje,pm25,7,2018-05-31T14:00:00+02:00
skopje,pm25,6,2018-06-01T14:00:00+02:00
skopje,pm25,7,2018-06-02T14:00:00+02:00
skopje,pm25,10,2018-06-03T14:00:00+02:00
skopje,pm25,14,2018-06-04T14:00:00+02:00
skopje,pm25,10,2018-06-05T14:00:00+02:00
skopje,pm25,9,2018-06-06T14:00:00+02:00
skopje,pm25,13,2018-06-07T14:00:00+02:00
skopje,pm25,15,2018-06-08T14:00:00+02:00
skopje,pm25,14,2018-06-09T14:00:00+02:00
skopje,pm25,11,2018-06-10T14:00:00+02:00
skopje,pm25,17,2018-06-11T14:00:00+02:00
skopje,pm25,16,2018-06-12T14:00:00+02:00
skopje,pm25,14,2018-06-13T14:00:00+02:00
skopje,pm25,11,2018-06-14T14:00:00+02:00
skopje,pm25,7,2018-06-15T14:00:00+02:00
skopje,pm25,8,2018-06-16T14:00:00+02:00
skopje,pm25,8,2018-06-17T14:00:00+02:00
skopje,pm25,11,2018-06-18T14:00:00+02:00
skopje,pm25,11,2018-06-19T14:00:00+02:00
skopje,pm25,14,2018-06-20T14:00:00+02:00
skopje,pm25,15,2018-06-21T14:00:00+02:00
skopje,pm25,13,2018-06-22T14:00:00+02:00
skopje,pm25,5,2018-06-23T14:00:00+02:00
skopje,pm25,5,2018-06-24T14:00:00+02:00
skopje,pm25,7,2018-06-25T14:00:00+02:00
skopje,pm25,7,2018-06-26T14:00:00+02:00
skopje,pm25,3,2018-06-27T14:00:00+02:00
skopje,pm25,6,2018-06-28T14:00:00+02:00
skopje,pm25,6,2018-06-29T14:00:00+02:00
skopje,pm25,7,2018-06-30T14:00:00+02:00
skopje,pm25,11,2018-07-01T14:00:00+02:00
skopje,pm25,10,2018-07-02T14:00:00+02:00
skopje,pm25,10,2018-07-03T14:00:00+02:00
skopje,pm25,11,2018-07-04T14:00:00+02:00
skopje,pm25,10,2018-07-05T14:00:00+02:00
skopje,pm25,14,2018-07-06T14:00:00+02:00
skopje,pm25,10,2018-07-07T14:00:00+02:00
skopje,pm25,12,2018-07-08T14:00:00+02:00
skopje,pm25,6,2018-07-09T14:00:00+02:00
skopje,pm25,9,2018-07-10T14:00:00+02:00
skopje,pm25,10,2018-07-11T14:00:00+02:00
skopje,pm25,12,2018-07-12T14:00:00+02:00
skopje,pm25,16,2018-07-13T14:00:00+02:00
skopje,pm25,13,2018-07-14T14:00:00+02:00
skopje,pm25,10,2018-07-15T14:00:00+02:00
skopje,pm25,9,2018-07-16T14:00:00+02:00
skopje,pm25,11,2018-07-17T14:00:00+02:00
skopje,pm25,10,2018-07-18T14:00:00+02:00
skopje,pm25,10,2018-07-19T14:00:00+02:00
skopje,pm25,18,2018-07-20T14:00:00+02:00
skopje,pm25,13,2018-07-21T14:00:00+02:00
skopje,pm25,12,2018-07-22T14:00:00+02:00
skopje,pm25,9,2018-07-23T14:00:00+02:00
skopje,pm25,13,2018-07-24T14:00:00+02:00
skopje,pm25,11,2018-07-25T14:00:00+02:00
skopje,pm25,11,2018-07-26T14:00:00+02:00
skopje,pm25,12,2018-07-27T14:00:00+02:00
skopje,pm25,10,2018-07-28T14:00:00+02:00
skopje,pm25,14,2018-07-29T14:00:00+02:00
skopje,pm25,16,2018-07-30T14:00:00+02:00
skopje,pm25,14,2018-07-31T14:00:00+02:00
skopje,pm25,14,2018-08-01T14:00:00+02:00
skopje,pm25,10,2018-08-02T14:00:00+02:00
skopje,pm25,10,2018-08-03T14:00:00+02:00
skopje,pm25,10,2018-08-04T14:00:00+02:00
skopje,pm25,9,2018-08-05T14:00:00+02:00
skopje,pm25,10,2018-08-06T14:00:00+02:00
skopje,pm25,18,2018-08-07T14:00:00+02:00
skopje,pm25,17,2018-08-08T14:00:00+02:00
skopje,pm25,16,2018-08-09T14:00:00+02:00
skopje,pm25,14,2018-08-10T14:00:00+02:00
skopje,pm25,9,2018-08-11T14:00:00+02:00
skopje,pm25,7,2018-08-12T14:00:00+02:00
skopje,pm25,9,2018-08-13T14:00:00+02:00
skopje,pm25,13,2018-08-14T14:00:00+02:00
skopje,pm25,11,2018-08-15T14:00:00+02:00
skopje,pm25,15,2018-08-16T14:00:00+02:00
skopje,pm25,14,2018-08-17T14:00:00+02:00
skopje,pm25,12,2018-08-18T14:00:00+02:00
skopje,pm25,11,2018-08-19T14:00:00+02:00
skopje,pm25,14,2018-08-20T14:00:00+02:00
skopje,pm25,11,2018-08-21T14:00:00+02:00
skopje,pm25,11,2018-08-22T14:00:00+02:00
skopje,pm25,11,2018-08-23T14:00:00+02:00
skopje,pm25,12,2018-08-24T14:00:00+02:00
skopje,pm25,14,2018-08-25T14:00:00+02:00
skopje,pm25,15,2018-08-26T14:00:00+02:00
skopje,pm25,10,2018-08-27T14:00:00+02:00
skopje,pm25,11,2018-08-28T14:00:00+02:00
skopje,pm25,14,2018-08-29T14:00:00+02:00
skopje,pm25,14,2018-08-30T14:00:00+02:00
skopje,pm25,14,2018-08-31T14:00:00+02:00
skopje,pm25,15,2018-09-01T14:00:00+02:00
skopje,pm25,19,2018-09-02T14:00:00+02:00
skopje,pm25,18,2018-09-03T14:00:00+02:00
skopje,pm25,7,2018-09-04T14:00:00+02:00
skopje,pm25,6,2018-09-05T14:00:00+02:00
skopje,pm25,13,2018-09-06T14:00:00+02:00
skopje,pm25,16,2018-09-07T14:00:00+02:00
skopje,pm25,11,2018-09-08T14:00:00+02:00
skopje,pm25,16,2018-09-09T14:00:00+02:00
skopje,pm25,9,2018-09-10T14:00:00+02:00
skopje,pm25,10,2018-09-11T14:00:00+02:00
skopje,pm25,10,2018-09-12T14:00:00+02:00
skopje,pm25,10,2018-09-13T14:00:00+02:00
skopje,pm25,10,2018-09-14T14:00:00+02:00
skopje,pm25,13,2018-09-15T14:00:00+02:00
skopje,pm25,9,2018-09-16T14:00:00+02:00
skopje,pm25,9,2018-09-17T14:00:00+02:00
skopje,pm25,13,2018-09-18T14:00:00+02:00
skopje,pm25,16,2018-09-19T14:00:00+02:00
skopje,pm25,15,2018-09-20T14:00:00+02:00
skopje,pm25,10,2018-09-21T14:00:00+02:00
skopje,pm25,15,2018-09-22T14:00:00+02:00
skopje,pm25,20,2018-09-23T14:00:00+02:00
skopje,pm25,18,2018-09-24T14:00:00+02:00
skopje,pm25,4,2018-09-25T14:00:00+02:00
skopje,pm25,4,2018-09-26T14:00:00+02:00
skopje,pm25,6,2018-09-27T14:00:00+02:00
skopje,pm25,9,2018-09-28T14:00:00+02:00
skopje,pm25,15,2018-09-29T14:00:00+02:00
skopje,pm25,17,2018-09-30T14:00:00+02:00
skopje,pm25,18,2018-10-01T14:00:00+02:00
skopje,pm25,17,2018-10-02T14:00:00+02:00
skopje,pm25,22,2018-10-03T14:00:00+02:00
skopje,pm25,9,2018-10-04T14:00:00+02:00
skopje,pm25,14,2018-10-05T14:00:00+02:00
skopje,pm25,21,2018-10-06T14:00:00+02:00
skopje,pm25,19,2018-10-07T14:00:00+02:00
skopje,pm25,12,2018-10-08T14:00:00+02:00
skopje,pm25,18,2018-10-09T14:00:00+02:00
skopje,pm25,11,2018-10-10T14:00:00+02:00
skopje,pm25,16,2018-10-11T14:00:00+02:00
skopje,pm25,19,2018-10-12T14:00:00+02:00
skopje,pm25,19,2018-10-13T14:00:00+02:00
skopje,pm25,15,2018-10-14T14:00:00+02:00
skopje,pm25,14,2018-10-15T14:00:00+02:00
skopje,pm25,15,2018-10-16T14:00:00+02:00
skopje,pm25,18,2018-10-17T14:00:00+02:00
skopje,pm25,21,2018-10-18T14:00:00+02:00
skopje,pm25,27,2018-10-19T14:00:00+02:00
skopje,pm25,26,2018-10-20T14:00:00+02:00
skopje,pm25,25,2018-10-21T14:00:00+02:00
skopje,pm25,29,2018-10-22T14:00:00+02:00
skopje,pm25,33,2018-10-23T14:00:00+02:00
skopje,pm25,24,2018-10-24T14:00:00+02:00
skopje,pm25,9,2018-10-25T14:00:00+02:00
skopje,pm25,23,2018-10-26T14:00:00+02:00
skopje,pm25,28,2018-10-27T14:00:00+02:00
skopje,pm25,18,2018-10-28T13:00:00+01:00
skopje,pm25,15,2018-10-29T13:00:00+01:00
skopje,pm25,21,2018-10-30T13:00:00+01:00
skopje,pm25,29,2018-10-31T13:00:00+01:00
skopje,pm25,34,2018-11-01T13:00:00+01:00
skopje,pm25,28,2018-11-02T13:00:00+01:00
skopje,pm25,29,2018-11-03T13:00:00+01:00
skopje,pm25,26,2018-11-04T13:00:00+01:00
skopje,pm25,27,2018-11-05T13:00:00+01:00
skopje,pm25,35,2018-11-06T13:00:00+01:00
skopje,pm25,37,2018-11-07T13:00:00+01:00
skopje,pm25,44,2018-11-08T13:00:00+01:00
skopje,pm25,51,2018-11-09T13:00:00+01:00
skopje,pm25,51,2018-11-10T13:00:00+01:00
skopje,pm25,56,2018-11-11T13:00:00+01:00
skopje,pm25,63,2018-11-12T13:00:00+01:00
skopje,pm25,64,2018-11-13T13:00:00+01:00
skopje,pm25,61,2018-11-14T13:00:00+01:00
skopje,pm25,19,2018-11-15T13:00:00+01:00
skopje,pm25,15,2018-11-16T13:00:00+01:00
skopje,pm25,15,2018-11-17T13:00:00+01:00
skopje,pm25,32,2018-11-18T13:00:00+01:00
skopje,pm25,36,2018-11-19T13:00:00+01:00
skopje,pm25,31,2018-11-20T13:00:00+01:00
skopje,pm25,15,2018-11-21T13:00:00+01:00
skopje,pm25,22,2018-11-22T13:00:00+01:00
skopje,pm25,31,2018-11-23T13:00:00+01:00
skopje,pm25,33,2018-11-24T13:00:00+01:00
skopje,pm25,41,2018-11-25T13:00:00+01:00
skopje,pm25,31,2018-11-26T13:00:00+01:00
skopje,pm25,24,2018-11-27T13:00:00+01:00
skopje,pm25,4,2018-11-28T13:00:00+01:00
skopje,pm25,9,2018-11-29T13:00:00+01:00
skopje,pm25,22,2018-11-30T13:00:00+01:00
skopje,pm25,62,2018-12-01T13:00:00+01:00
skopje,pm25,81,2018-12-02T13:00:00+01:00
skopje,pm25,96,2018-12-03T13:00:00+01:00
skopje,pm25,130,2018-12-04T13:00:00+01:00
skopje,pm25,12,2018-12-05T13:00:00+01:00
skopje,pm25,23,2018-12-06T13:00:00+01:00
skopje,pm25,56,2018-12-07T13:00:00+01:00
skopje,pm25,99,2018-12-08T13:00:00+01:00
skopje,pm25,83,2018-12-09T13:00:00+01:00
skopje,pm25,28,2018-12-10T13:00:00+01:00
skopje,pm25,14,2018-12-11T13:00:00+01:00
skopje,pm25,38,2018-12-12T13:00:00+01:00
skopje,pm25,59,2018-12-13T13:00:00+01:00
skopje,pm25,60,2018-12-14T13:00:00+01:00
skopje,pm25,60,2018-12-15T13:00:00+01:00
skopje,pm25,15,2018-12-16T13:00:00+01:00
skopje,pm25,30,2018-12-17T13:00:00+01:00
skopje,pm25,20,2018-12-18T13:00:00+01:00
skopje,pm25,25,2018-12-19T13:00:00+01:00
skopje,pm25,53,2018-12-20T13:00:00+01:00
skopje,pm25,79,2018-12-21T13:00:00+01:00
skopje,pm25,84,2018-12-22T13:00:00+01:00
skopje,pm25,90,2018-12-23T13:00:00+01:00
skopje,pm25,83,2018-12-24T13:00:00+01:00
skopje,pm25,8,2018-12-25T13:00:00+01:00
skopje,pm25,18,2018-12-26T13:00:00+01:00
skopje,pm25,32,2018-12-27T13:00:00+01:00
skopje,pm25,69,2018-12-28T13:00:00+01:00
skopje,pm25,50,2018-12-29T13:00:00+01:00
skopje,pm25,54,2018-12-30T13:00:00+01:00
skopje,temperature,6,2018-01-01T13:00:00+01:00
skopje,temperature,8,2018-01-02T13:00:00+01:00
skopje,temperature,11,2018-01-03T13:00:00+01:00
skopje,temperature,9,2018-01-04T13:00:00+01:00
skopje,temperature,8,2018-01-05T13:00:00+01:00
skopje,temperature,8,2018-01-06T13:00:00+01:00
skopje,temperature,7,2018-01-07T13:00:00+01:00
skopje,temperature,7,2018-01-08T13:00:00+01:00
skopje,temperature,8,2018-01-09T13:00:00+01:00
skopje,temperature,9,2018-01-10T13:00:00+01:00
skopje,temperature,11,2018-01-11T13:00:00+01:00
skopje,temperature,10,2018-01-12T13:00:00+01:00
skopje,temperature,10,2018-01-13T13:00:00+01:00
skopje,temperature,7,2018-01-14T13:00:00+01:00
skopje,temperature,7,2018-01-15T13:00:00+01:00
skopje,temperature,8,2018-01-16T13:00:00+01:00
skopje,temperature,8,2018-01-17T13:00:00+01:00
skopje,temperature,7,2018-01-18T13:00:00+01:00
skopje,temperature,6,2018-01-19T13:00:00+01:00
skopje,temperature,6,2018-01-20T13:00:00+01:00
skopje,temperature,6,2018-01-21T13:00:00+01:00
skopje,temperature,6,2018-01-22T13:00:00+01:00
skopje,temperature,5,2018-01-23T13:00:00+01:00
skopje,temperature,6,2018-01-24T13:00:00+01:00
skopje,temperature,4,2018-01-25T13:00:00+01:00
skopje,temperature,5,2018-01-26T13:00:00+01:00
skopje,temperature,6,2018-01-27T13:00:00+01:00
skopje,temperature,7,2018-01-28T13:00:00+01:00
skopje,temperature,8,2018-01-29T13:00:00+01:00
skopje,temperature,9,2018-01-30T13:00:00+01:00
skopje,temperature,10,2018-01-31T13:00:00+01:00
skopje,temperature,10,2018-02-01T13:00:00+01:00
skopje,temperature,11,2018-02-02T13:00:00+01:00
skopje,temperature,12,2018-02-03T13:00:00+01:00
skopje,temperature,12,2018-02-04T13:00:00+01:00
skopje,temperature,9,2018-02-05T13:00:00+01:00
skopje,temperature,8,2018-02-06T13:00:00+01:00
skopje,temperature,10,2018-02-07T13:00:00+01:00
skopje,temperature,10,2018-02-08T13:00:00+01:00
skopje,temperature,10,2018-02-09T13:00:00+01:00
skopje,temperature,8,2018-02-10T13:00:00+01:00
skopje,temperature,6,2018-02-11T13:00:00+01:00
skopje,temperature,8,2018-02-12T13:00:00+01:00
skopje,temperature,6,2018-02-13T13:00:00+01:00
skopje,temperature,8,2018-02-14T13:00:00+01:00
skopje,temperature,7,2018-02-15T13:00:00+01:00
skopje,temperature,8,2018-02-16T13:00:00+01:00
skopje,temperature,9,2018-02-17T13:00:00+01:00
skopje,temperature,10,2018-02-18T13:00:00+01:00
skopje,temperature,8,2018-02-19T13:00:00+01:00
skopje,temperature,8,2018-02-20T13:00:00+01:00
skopje,temperature,10,2018-02-21T13:00:00+01:00
skopje,temperature,11,2018-02-22T13:00:00+01:00
skopje,temperature,12,2018-02-23T13:00:00+01:00
skopje,temperature,10,2018-02-24T13:00:00+01:00
skopje,temperature,4,2018-02-25T13:00:00+01:00
skopje,temperature,1,2018-02-26T13:00:00+01:00
skopje,temperature,2,2018-02-27T13:00:00+01:00
skopje,temperature,2,2018-02-28T13:00:00+01:00
skopje,temperature,1,2018-03-01T13:00:00+01:00
skopje,temperature,5,2018-03-02T13:00:00+01:00
skopje,temperature,10,2018-03-03T13:00:00+01:00
skopje,temperature,12,2018-03-04T13:00:00+01:00
skopje,temperature,11,2018-03-05T13:00:00+01:00
skopje,temperature,13,2018-03-06T13:00:00+01:00
skopje,temperature,16,2018-03-07T13:00:00+01:00
skopje,temperature,15,2018-03-08T13:00:00+01:00
skopje,temperature,14,2018-03-09T13:00:00+01:00
skopje,temperature,14,2018-03-10T13:00:00+01:00
skopje,temperature,16,2018-03-11T13:00:00+01:00
skopje,temperature,15,2018-03-12T13:00:00+01:00
skopje,temperature,15,2018-03-13T13:00:00+01:00
skopje,temperature,15,2018-03-14T13:00:00+01:00
skopje,temperature,15,2018-03-15T13:00:00+01:00
skopje,temperature,15,2018-03-16T13:00:00+01:00
skopje,temperature,16,2018-03-17T13:00:00+01:00
skopje,temperature,17,2018-03-18T13:00:00+01:00
skopje,temperature,13,2018-03-19T13:00:00+01:00
skopje,temperature,13,2018-03-20T13:00:00+01:00
skopje,temperature,11,2018-03-21T13:00:00+01:00
skopje,temperature,4,2018-03-22T13:00:00+01:00
skopje,temperature,5,2018-03-23T13:00:00+01:00
skopje,temperature,7,2018-03-24T13:00:00+01:00
skopje,temperature,8,2018-03-25T14:00:00+02:00
skopje,temperature,11,2018-03-26T14:00:00+02:00
skopje,temperature,12,2018-03-27T14:00:00+02:00
skopje,temperature,14,2018-03-28T14:00:00+02:00
skopje,temperature,14,2018-03-29T14:00:00+02:00
skopje,temperature,16,2018-03-30T14:00:00+02:00
skopje,temperature,18,2018-03-31T14:00:00+02:00
skopje,temperature,16,2018-04-01T14:00:00+02:00
skopje,temperature,16,2018-04-02T14:00:00+02:00
skopje,temperature,17,2018-04-03T14:00:00+02:00
skopje,temperature,19,2018-04-04T14:00:00+02:00
skopje,temperature,20,2018-04-05T14:00:00+02:00
skopje,temperature,16,2018-04-06T14:00:00+02:00
skopje,temperature,18,2018-04-07T14:00:00+02:00
skopje,temperature,20,2018-04-08T14:00:00+02:00
skopje,temperature,20,2018-04-09T14:00:00+02:00
skopje,temperature,21,2018-04-10T14:00:00+02:00
skopje,temperature,21,2018-04-11T14:00:00+02:00
skopje,temperature,21,2018-04-12T14:00:00+02:00
skopje,temperature,22,2018-04-13T14:00:00+02:00
skopje,temperature,23,2018-04-14T14:00:00+02:00
skopje,temperature,22,2018-04-15T14:00:00+02:00
skopje,temperature,19,2018-04-16T14:00:00+02:00
skopje,temperature,20,2018-04-17T14:00:00+02:00
skopje,temperature,21,2018-04-18T14:00:00+02:00
skopje,temperature,22,2018-04-19T14:00:00+02:00
skopje,temperature,23,2018-04-20T14:00:00+02:00
skopje,temperature,21,2018-04-21T14:00:00+02:00
skopje,temperature,22,2018-04-22T14:00:00+02:00
skopje,temperature,23,2018-04-23T14:00:00+02:00
skopje,temperature,24,2018-04-24T14:00:00+02:00
skopje,temperature,25,2018-04-25T14:00:00+02:00
skopje,temperature,25,2018-04-26T14:00:00+02:00
skopje,temperature,24,2018-04-27T14:00:00+02:00
skopje,temperature,25,2018-04-28T14:00:00+02:00
skopje,temperature,24,2018-04-29T14:00:00+02:00
skopje,temperature,23,2018-04-30T14:00:00+02:00
skopje,temperature,24,2018-05-01T14:00:00+02:00
skopje,temperature,25,2018-05-02T14:00:00+02:00
skopje,temperature,23,2018-05-03T14:00:00+02:00
skopje,temperature,25,2018-05-04T14:00:00+02:00
skopje,temperature,24,2018-05-05T14:00:00+02:00
skopje,temperature,21,2018-05-06T14:00:00+02:00
skopje,temperature,22,2018-05-07T14:00:00+02:00
skopje,temperature,24,2018-05-08T14:00:00+02:00
skopje,temperature,25,2018-05-09T14:00:00+02:00
skopje,temperature,23,2018-05-10T14:00:00+02:00
skopje,temperature,23,2018-05-11T14:00:00+02:00
skopje,temperature,22,2018-05-12T14:00:00+02:00
skopje,temperature,22,2018-05-13T14:00:00+02:00
skopje,temperature,23,2018-05-14T14:00:00+02:00
skopje,temperature,23,2018-05-15T14:00:00+02:00
skopje,temperature,22,2018-05-16T14:00:00+02:00
skopje,temperature,23,2018-05-17T14:00:00+02:00
skopje,temperature,22,2018-05-18T14:00:00+02:00
skopje,temperature,22,2018-05-19T14:00:00+02:00
skopje,temperature,23,2018-05-20T14:00:00+02:00
skopje,temperature,23,2018-05-21T14:00:00+02:00
skopje,temperature,22,2018-05-22T14:00:00+02:00
skopje,temperature,23,2018-05-23T14:00:00+02:00
skopje,temperature,21,2018-05-24T14:00:00+02:00
skopje,temperature,24,2018-05-25T14:00:00+02:00
skopje,temperature,25,2018-05-26T14:00:00+02:00
skopje,temperature,25,2018-05-27T14:00:00+02:00
skopje,temperature,25,2018-05-28T14:00:00+02:00
skopje,temperature,26,2018-05-30T14:00:00+02:00
skopje,temperature,27,2018-05-31T14:00:00+02:00
skopje,temperature,27,2018-06-01T14:00:00+02:00
skopje,temperature,26,2018-06-02T14:00:00+02:00
skopje,temperature,26,2018-06-03T14:00:00+02:00
skopje,temperature,26,2018-06-04T14:00:00+02:00
skopje,temperature,26,2018-06-05T14:00:00+02:00
skopje,temperature,27,2018-06-06T14:00:00+02:00
skopje,temperature,28,2018-06-07T14:00:00+02:00
skopje,temperature,28,2018-06-08T14:00:00+02:00
skopje,temperature,26,2018-06-09T14:00:00+02:00
skopje,temperature,25,2018-06-10T14:00:00+02:00
skopje,temperature,27,2018-06-11T14:00:00+02:00
skopje,temperature,28,2018-06-12T14:00:00+02:00
skopje,temperature,27,2018-06-13T14:00:00+02:00
skopje,temperature,24,2018-06-14T14:00:00+02:00
skopje,temperature,23,2018-06-15T14:00:00+02:00
skopje,temperature,24,2018-06-16T14:00:00+02:00
skopje,temperature,25,2018-06-17T14:00:00+02:00
skopje,temperature,26,2018-06-18T14:00:00+02:00
skopje,temperature,26,2018-06-19T14:00:00+02:00
skopje,temperature,26,2018-06-20T14:00:00+02:00
skopje,temperature,27,2018-06-21T14:00:00+02:00
skopje,temperature,27,2018-06-22T14:00:00+02:00
skopje,temperature,21,2018-06-23T14:00:00+02:00
skopje,temperature,22,2018-06-24T14:00:00+02:00
skopje,temperature,22,2018-06-25T14:00:00+02:00
skopje,temperature,22,2018-06-26T14:00:00+02:00
skopje,temperature,20,2018-06-27T14:00:00+02:00
skopje,temperature,20,2018-06-28T14:00:00+02:00
skopje,temperature,23,2018-06-29T14:00:00+02:00
skopje,temperature,24,2018-06-30T14:00:00+02:00
skopje,temperature,26,2018-07-01T14:00:00+02:00
skopje,temperature,27,2018-07-02T14:00:00+02:00
skopje,temperature,29,2018-07-03T14:00:00+02:00
skopje,temperature,30,2018-07-04T14:00:00+02:00
skopje,temperature,29,2018-07-05T14:00:00+02:00
skopje,temperature,29,2018-07-06T14:00:00+02:00
skopje,temperature,27,2018-07-07T14:00:00+02:00
skopje,temperature,25,2018-07-08T14:00:00+02:00
skopje,temperature,24,2018-07-09T14:00:00+02:00
skopje,temperature,25,2018-07-10T14:00:00+02:00
skopje,temperature,27,2018-07-11T14:00:00+02:00
skopje,temperature,29,2018-07-12T14:00:00+02:00
skopje,temperature,29,2018-07-13T14:00:00+02:00
skopje,temperature,29,2018-07-14T14:00:00+02:00
skopje,temperature,28,2018-07-15T14:00:00+02:00
skopje,temperature,28,2018-07-16T14:00:00+02:00
skopje,temperature,27,2018-07-17T14:00:00+02:00
skopje,temperature,28,2018-07-18T14:00:00+02:00
skopje,temperature,26,2018-07-19T14:00:00+02:00
skopje,temperature,27,2018-07-20T14:00:00+02:00
skopje,temperature,28,2018-07-21T14:00:00+02:00
skopje,temperature,29,2018-07-22T14:00:00+02:00
skopje,temperature,27,2018-07-23T14:00:00+02:00
skopje,temperature,26,2018-07-24T14:00:00+02:00
skopje,temperature,26,2018-07-25T14:00:00+02:00
skopje,temperature,26,2018-07-26T14:00:00+02:00
skopje,temperature,28,2018-07-27T14:00:00+02:00
skopje,temperature,27,2018-07-28T14:00:00+02:00
skopje,temperature,29,2018-07-29T14:00:00+02:00
skopje,temperature,29,2018-07-30T14:00:00+02:00
skopje,temperature,28,2018-07-31T14:00:00+02:00
skopje,temperature,28,2018-08-01T14:00:00+02:00
skopje,temperature,28,2018-08-02T14:00:00+02:00
skopje,temperature,27,2018-08-03T14:00:00+02:00
skopje,temperature,28,2018-08-04T14:00:00+02:00
skopje,temperature,28,2018-08-05T14:00:00+02:00
skopje,temperature,29,2018-08-06T14:00:00+02:00
skopje,temperature,30,2018-08-07T14:00:00+02:00
skopje,temperature,30,2018-08-08T14:00:00+02:00
skopje,temperature,30,2018-08-09T14:00:00+02:00
skopje,temperature,30,2018-08-10T14:00:00+02:00
skopje,temperature,29,2018-08-11T14:00:00+02:00
skopje,temperature,29,2018-08-12T14:00:00+02:00
skopje,temperature,29,2018-08-13T14:00:00+02:00
skopje,temperature,28,2018-08-14T14:00:00+02:00
skopje,temperature,28,2018-08-15T14:00:00+02:00
skopje,temperature,28,2018-08-16T14:00:00+02:00
skopje,temperature,28,2018-08-17T14:00:00+02:00
skopje,temperature,28,2018-08-18T14:00:00+02:00
skopje,temperature,29,2018-08-19T14:00:00+02:00
skopje,temperature,28,2018-08-20T14:00:00+02:00
skopje,temperature,28,2018-08-21T14:00:00+02:00
skopje,temperature,29,2018-08-22T14:00:00+02:00
skopje,temperature,28,2018-08-23T14:00:00+02:00
skopje,temperature,28,2018-08-24T14:00:00+02:00
skopje,temperature,27,2018-08-25T14:00:00+02:00
skopje,temperature,27,2018-08-26T14:00:00+02:00
skopje,temperature,24,2018-08-27T14:00:00+02:00
skopje,temperature,24,2018-08-28T14:00:00+02:00
skopje,temperature,26,2018-08-29T14:00:00+02:00
skopje,temperature,27,2018-08-30T14:00:00+02:00
skopje,temperature,27,2018-08-31T14:00:00+02:00
skopje,temperature,27,2018-09-01T14:00:00+02:00
skopje,temperature,27,2018-09-02T14:00:00+02:00
skopje,temperature,26,2018-09-03T14:00:00+02:00
skopje,temperature,26,2018-09-04T14:00:00+02:00
skopje,temperature,25,2018-09-05T14:00:00+02:00
skopje,temperature,25,2018-09-06T14:00:00+02:00
skopje,temperature,25,2018-09-07T14:00:00+02:00
skopje,temperature,25,2018-09-08T14:00:00+02:00
skopje,temperature,25,2018-09-09T14:00:00+02:00
skopje,temperature,25,2018-09-10T14:00:00+02:00
skopje,temperature,24,2018-09-11T14:00:00+02:00
skopje,temperature,25,2018-09-12T14:00:00+02:00
skopje,temperature,25,2018-09-13T14:00:00+02:00
skopje,temperature,25,2018-09-14T14:00:00+02:00
skopje,temperature,26,2018-09-15T14:00:00+02:00
skopje,temperature,26,2018-09-16T14:00:00+02:00
skopje,temperature,25,2018-09-17T14:00:00+02:00
skopje,temperature,24,2018-09-18T14:00:00+02:00
skopje,temperature,25,2018-09-19T14:00:00+02:00
skopje,temperature,24,2018-09-20T14:00:00+02:00
skopje,temperature,24,2018-09-21T14:00:00+02:00
skopje,temperature,25,2018-09-22T14:00:00+02:00
skopje,temperature,26,2018-09-23T14:00:00+02:00
skopje,temperature,22,2018-09-24T14:00:00+02:00
skopje,temperature,17,2018-09-25T14:00:00+02:00
skopje,temperature,16,2018-09-26T14:00:00+02:00
skopje,temperature,16,2018-09-27T14:00:00+02:00
skopje,temperature,16,2018-09-28T14:00:00+02:00
skopje,temperature,20,2018-09-29T14:00:00+02:00
skopje,temperature,20,2018-09-30T14:00:00+02:00
skopje,temperature,21,2018-10-01T14:00:00+02:00
skopje,temperature,20,2018-10-02T14:00:00+02:00
skopje,temperature,20,2018-10-03T14:00:00+02:00
skopje,temperature,21,2018-10-04T14:00:00+02:00
skopje,temperature,19,2018-10-05T14:00:00+02:00
skopje,temperature,20,2018-10-06T14:00:00+02:00
skopje,temperature,20,2018-10-07T14:00:00+02:00
skopje,temperature,22,2018-10-08T14:00:00+02:00
skopje,temperature,22,2018-10-09T14:00:00+02:00
skopje,temperature,19,2018-10-10T14:00:00+02:00
skopje,temperature,19,2018-10-11T14:00:00+02:00
skopje,temperature,19,2018-10-12T14:00:00+02:00
skopje,temperature,19,2018-10-13T14:00:00+02:00
skopje,temperature,20,2018-10-14T14:00:00+02:00
skopje,temperature,20,2018-10-15T14:00:00+02:00
skopje,temperature,19,2018-10-16T14:00:00+02:00
skopje,temperature,19,2018-10-17T14:00:00+02:00
skopje,temperature,19,2018-10-18T14:00:00+02:00
skopje,temperature,19,2018-10-19T14:00:00+02:00
skopje,temperature,19,2018-10-20T14:00:00+02:00
skopje,temperature,15,2018-10-21T14:00:00+02:00
skopje,temperature,15,2018-10-22T14:00:00+02:00
skopje,temperature,16,2018-10-23T14:00:00+02:00
skopje,temperature,14,2018-10-24T14:00:00+02:00
skopje,temperature,14,2018-10-25T14:00:00+02:00
skopje,temperature,13,2018-10-26T14:00:00+02:00
skopje,temperature,15,2018-10-27T14:00:00+02:00
skopje,temperature,17,2018-10-28T13:00:00+01:00
